user_name,review_text,rating,label
Matthew Bennice,"Len and his team are excellent. Very professional and fair, and you get the impression very quickly that it’s important to them to do right by their customers. Our bathroom looks great, and they got it done way faster than we expected. They also repaired some wall damage left by the old owner at no extra charge. Plus they’re locally owned, highly recommended!",5,Valid
Rebecca,"Len’s team recently finished our second bathroom remodel. Joe, Bryant and Kris did an absolutely phenomenal job. These guys are fast, punctual, and do really quality work. They also were so kind and courteous to have working in the house. Really appreciated their craftsmanship and what a great job they did cleaning up. I would hire his crew again in a heartbeat.",5,Valid
José Pabón,"Len and his crew were great. Above and beyond. They kept our house clean, delivered as promised, explained everything and kept on schedule. Great value. Our bathroom looks amazing. I would recommend Len and  Quality Restorations to anyone and I would certainly use them again. Mike and the crew were top notch.",5,Valid
Jay Zaki,"I had the pleasure of having Mike, Joe, Jason, and Bryant work on a tub to shower conversion, new flooring, new sink/countertop, a door to wall conversion and water leak patch up.

Bathroom came out beautiful! And the door to wall conversion? AMAZING! I was and still very impressed how great it looks! It’s like a door was never there!

I appreciated that they updated me on what they were doing along the way. In fact, they always kept me informed about everything without me even asking. I started this remodel stressing out about a leak that damaged my downstairs ceiling, so, I also very much appreciated that Joe and Mike eased my mind several times that there were no leaks, no problems, nothing to worry about anymore. It was refreshing to work with very hardworking and friendly people who truly care.

Len (owner) and his team exceeded my expectations and I will be calling them again for my next project. Thank you all, again!",5,Valid
Maggie Huynh,"I got my bathroom remodeled, the bathroom look great and beautiful recommend the business ❤️❤️❤️",5,Valid
Dan Sadler,"Len, Mike, Bryant and crew are true professionals in every aspect of their job performance producing the result of our now beautiful bathroom shower remodel. A previous contractor had botched the job and Quality Restorations responded quickly with all that was needed to revitalize the project as originally hoped for. It was a real pleasure to experience their courtesy and quality skills to produce a beautiful end result.",5,Valid
Denton Hood,"Quality restorations did a great good with my bathroom remodel. Len, ricky, mike and another guy i interacted and they are super easy to get along with. Even with us in the house these guys work around my family and my pets. The craftsmanship that these guys do and have is off the charts they did a great job. Thanks guys👍👍👍👍",5,Valid
Jeff Odom,"These guys did a great job on our bathroom! Took them only 2 1/2 days for a remodel. Justin, Rick and Lee were a great crew and would recommend them any time.",5,Valid
Kelly Wilde,"Len and his team did a fantastic job! After a quick quote and discussion of options, he and his team were able to completely renovate our master bathroom in 6 days! We absolutely love the results, amazing lighting, brand new appliances and all for a reasonable rate! Len delivers on what he promises and it was totally worth the wait to get on his busy schedule. We will definitely be working with Len in the future, hopefully on our next bathroom remodel!",5,Valid
Lyndon Harder,"Len and crew were exactly what we were looking for to renovate bathrooms. Len's estimate was clear and precise. Work commenced close to the date Len had estimated. Len's crew were polite and cleaned up after themselves well. Craftsmanship of the contracted work (three bathrooms) was very good. Throughout the whole process, from contract proposal to the last day work, communication with Len and crew was good. Would not hesitate to contract with Len again.",5,Valid
Laura Wick,My new bathrooms are beautiful.  Mac and Bryant did great quality work. It was a pleasure to work with them.,5,Valid
Brad Metcalf,"We are so pleased with our new bathroom. Len and the crew where very professional and efficient, above and beyond what was expected. Would highly recommend Quality Restorations for all your remodel needs.",5,Valid
Nancy Rivas,I love my new bathroom and the closet for my washer and dryer. What a wonderful job you guys did. Your crew was very pleasant and easy to work with. And the remodel only took a week. You and your crew gave me ideas and colors that would work best and it is perfect. I really appreciated all the suggestions Mike gave me. Thanks for all the extra touches you all did. I will be calling you again for more work I need done. I would highly recommend your company to anyone.,5,Valid
Dennis Serie,"After years of problems with grout failing and trouble cleaning it, we finally had our shower renovated.  Len had the best price, the best product and made the best impression when he came to do the estimate.  Mike, Bryant and Jason were excellent when it came time to install it.  They knew what they were doing, took no shortcuts, and were extremely personable, including us in every decision.  They set up their workspace in the garage, and when they finished, they left it cleaner than they found it!  I would absolutely recommend Quality Restorations!",5,Valid
Justin Penn,"Len and his crew (Justin, Adam and Sean) did a wonderful job. I called Len to fix a leaky tub, it needed to be replaced quickly, he showed up with in a day and squeezed me in to their busy schedule. The work they accomplished was impressively fast and the quality was not sacrificed, the whole shower/tub is gorgeous.",5,Valid
